(3693, -5934, -5178)
(3750, -6012, -5079)
(3807, -6090, -4980)
(3864, -6168, -4881)
(3921, -6246, -4782)
(3978, -6324, -4683)
(4035, -6402, -4584)
(4092, -6480, -4485)
(4149, -6558, -4386)
(4206, -6636, -4287)
(4263, -6714, -4188)
(4320, -6792, -4089)
(4377, -6870, -3990)
(4434, -6948, -3891)
(4491, -7026, -3792)
(4548, -7104, -3693)
(4605, -7182, -3594)
(4662, -7260, -3495)
(4719, -7338, -3396)
(4776, -7416, -3297)
(4833, -7494, -3198)
(4890, -7572, -3099)
(4947, -7650, -3000)
(5004, -7728, -2901)
(5061, -7806, -2802)
(5118, -7884, -2703)
(5175, -7962, -2604)
(5232, -8040, -2505)
(5289, -8118, -2406)
(5346, -8196, -2307)
(5403, -8274, -2208)
(5460, -8352, -2109)
(5517, -8430, -2010)
(5574, -8508, -1911)
(5631, -8586, -1812)
(5688, -8664, -1713)
(5745, -8742, -1614)
(5802, -8820, -1515)
(5859, -8898, -1416)
(5916, -8976, -1317)
(5973, -9054, -1218)
(6030, -9132, -1119)
(6087, -9210, -1020)
(6144, -9288, -921)
(6201, -9366, -822)
(6258, -9444, -723)
(6315, -9522, -624)
(6372, -9600, -525)
(6429, -9678, -426)
(6486, -9756, -327)
(6543, -9834, -228)
(6600, -9912, -129)
(6657, -9990, -30)
(6714, -10068, 69)
(6771, -10146, 168)
(6828, -10224, 267)
(6885, -10302, 366)
(6942, -10380, 465)
(6999, -10458, 564)
(7056, -10536, 663)
(7113, -10614, 762)
(7170, -10692, 861)
(7227, -10770, 960)
(7284, -10848, 1059)
(7341, -10926, 1158)
(7398, -11004, 1257)
(7455, -11082, 1356)
(7512, -11160, 1455)
(7569, -11238, 1554)
(7626, -11316, 1653)
(7683, -11394, 1752)
(7740, -11472, 1851)
(7797, -11550, 1950)
(7854, -11628, 2049)
(7911, -11706, 2148)
(7968, -11784, 2247)
(8025, -11862, 2346)
(8082, -11940, 2445)
(8139, -12018, 2544)
(8196, -12096, 2643)
(8253, -12174, 2742)
(8310, -12252, 2841)
(8367, -12330, 2940)
(8424, -12408, 3039)
(8481, -12486, 3138)
(8538, -12564, 3237)
(8595, -12642, 3336)
(8652, -12720, 3435)
(8709, -12798, 3534)
(8766, -12876, 3633)
(8823, -12954, 3732)
(8880, -13032, 3831)
(3188, -5232, -5920)
(3245, -5310, -5821)
(3302, -5388, -5722)
(3359, -5466, -5623)
(3416, -5544, -5524)
(3473, -5622, -5425)
(3530, -5700, -5326)
(3587, -5778, -5227)
(3644, -5856, -5128)
(3701, -5934, -5029)
(3758, -6012, -4930)
(3815, -6090, -4831)
(3872, -6168, -4732)
(3929, -6246, -4633)
(3986, -6324, -4534)
(4043, -6402, -4435)
(4100, -6480, -4336)
(4157, -6558, -4237)
(4214, -6636, -4138)
(4271, -6714, -4039)
(4328, -6792, -3940)
(4385, -6870, -3841)
(4442, -6948, -3742)
(4499, -7026, -3643)
(4556, -7104, -3544)
(4613, -7182, -3445)
(4670, -7260, -3346)
(4727, -7338, -3247)
(4784, -7416, -3148)
(4841, -7494, -3049)
(4898, -7572, -2950)
(4955, -7650, -2851)
(5012, -7728, -2752)
(5069, -7806, -2653)
(5126, -7884, -2554)
(5183, -7962, -2455)
(5240, -8040, -2356)
(5297, -8118, -2257)
(5354, -8196, -2158)
(5411, -8274, -2059)
(5468, -8352, -1960)
(5525, -8430, -1861)
(5582, -8508, -1762)
(5639, -8586, -1663)
(5696, -8664, -1564)
(5753, -8742, -1465)
(5810, -8820, -1366)
(5867, -8898, -1267)
(5924, -8976, -1168)
(5981, -9054, -1069)
(6038, -9132, -970)
(6095, -9210, -871)
(6152, -9288, -772)
(6209, -9366, -673)
(6266, -9444, -574)
(6323, -9522, -475)
(6380, -9600, -376)
(6437, -9678, -277)
(6494, -9756, -178)
(6551, -9834, -79)
(6608, -9912, 20)
(6665, -9990, 119)
(6722, -10068, 218)
(6779, -10146, 317)
(6836, -10224, 416)
(6893, -10302, 515)
(6950, -10380, 614)
(7007, -10458, 713)
(7064, -10536, 812)
(7121, -10614, 911)
(7178, -10692, 1010)
(7235, -10770, 1109)
(7292, -10848, 1208)
(7349, -10926, 1307)
(7406, -11004, 1406)
(7463, -11082, 1505)
(7520, -11160, 1604)
(7577, -11238, 1703)
(7634, -11316, 1802)
(7691, -11394, 1901)
(7748, -11472, 2000)
(7805, -11550, 2099)
(7862, -11628, 2198)
(7919, -11706, 2297)
(7976, -11784, 2396)
(8033, -11862, 2495)
(8090, -11940, 2594)
(8147, -12018, 2693)
(8204, -12096, 2792)
(8261, -12174, 2891)
(8318, -12252, 2990)
(8375, -12330, 3089)
(8432, -12408, 3188)
(8489, -12486, 3287)
(8546, -12564, 3386)
(8603, -12642, 3485)
(8660, -12720, 3584)
(8717, -12798, 3683)
(8774, -12876, 3782)
(8831, -12954, 3881)
(3139, -5154, -5870)
(3196, -5232, -5771)
(3253, -5310, -5672)
(3310, -5388, -5573)
(3367, -5466, -5474)
(3424, -5544, -5375)
(3481, -5622, -5276)
(3538, -5700, -5177)
(3595, -5778, -5078)
(3652, -5856, -4979)
(3709, -5934, -4880)
(3766, -6012, -4781)
(3823, -6090, -4682)
(3880, -6168, -4583)
(3937, -6246, -4484)
(3994, -6324, -4385)
(4051, -6402, -4286)
(4108, -6480, -4187)
(4165, -6558, -4088)
(4222, -6636, -3989)
(4279, -6714, -3890)
(4336, -6792, -3791)
(4393, -6870, -3692)
(4450, -6948, -3593)
(4507, -7026, -3494)
(4564, -7104, -3395)
(4621, -7182, -3296)
(4678, -7260, -3197)
(4735, -7338, -3098)
(4792, -7416, -2999)
(4849, -7494, -2900)
(4906, -7572, -2801)
(4963, -7650, -2702)
(5020, -7728, -2603)
(5077, -7806, -2504)
(5134, -7884, -2405)
(5191, -7962, -2306)
(5248, -8040, -2207)
(5305, -8118, -2108)
(5362, -8196, -2009)
(5419, -8274, -1910)
(5476, -8352, -1811)
(5533, -8430, -1712)
(5590, -8508, -1613)
(5647, -8586, -1514)
(5704, -8664, -1415)
(5761, -8742, -1316)
(5818, -8820, -1217)
(5875, -8898, -1118)
(5932, -8976, -1019)
(5989, -9054, -920)
(6046, -9132, -821)
(6103, -9210, -722)
(6160, -9288, -623)
(6217, -9366, -524)
(6274, -9444, -425)
(6331, -9522, -326)
(6388, -9600, -227)
(6445, -9678, -128)
(6502, -9756, -29)
(6559, -9834, 70)
(6616, -9912, 169)
(6673, -9990, 268)
(6730, -10068, 367)
(6787, -10146, 466)
(6844, -10224, 565)
(6901, -10302, 664)
(6958, -10380, 763)
(7015, -10458, 862)
(7072, -10536, 961)
(7129, -10614, 1060)
(7186, -10692, 1159)
(7243, -10770, 1258)
(7300, -10848, 1357)
(7357, -10926, 1456)
(7414, -11004, 1555)
(7471, -11082, 1654)
(7528, -11160, 1753)
(7585, -11238, 1852)
(7642, -11316, 1951)
(7699, -11394, 2050)
(7756, -11472, 2149)
(7813, -11550, 2248)
(7870, -11628, 2347)
(7927, -11706, 2446)
(7984, -11784, 2545)
(8041, -11862, 2644)
(8098, -11940, 2743)
(8155, -12018, 2842)
(8212, -12096, 2941)
(8269, -12174, 3040)
(8326, -12252, 3139)
(8383, -12330, 3238)
(8440, -12408, 3337)
(8497, -12486, 3436)
(8554, -12564, 3535)
(8611, -12642, 3634)
(8668, -12720, 3733)
(8725, -12798, 3832)
(8782, -12876, 3931)
(3090, -5076, -5820)
(3147, -5154, -5721)
(3204, -5232, -5622)
(3261, -5310, -5523)
(3318, -5388, -5424)
(3375, -5466, -5325)
(3432, -5544, -5226)
(3489, -5622, -5127)
(3546, -5700, -5028)
(3603, -5778, -4929)
(3660, -5856, -4830)
(3717, -5934, -4731)
(3774, -6012, -4632)
(3831, -6090, -4533)
(3888, -6168, -4434)
(3945, -6246, -4335)
(4002, -6324, -4236)
(4059, -6402, -4137)
(4116, -6480, -4038)
(4173, -6558, -3939)
(4230, -6636, -3840)
(4287, -6714, -3741)
(4344, -6792, -3642)
(4401, -6870, -3543)
(4458, -6948, -3444)
(4515, -7026, -3345)
(4572, -7104, -3246)
(4629, -7182, -3147)
(4686, -7260, -3048)
(4743, -7338, -2949)
(4800, -7416, -2850)
(4857, -7494, -2751)
(4914, -7572, -2652)
(4971, -7650, -2553)
(5028, -7728, -2454)
(5085, -7806, -2355)
(5142, -7884, -2256)
(5199, -7962, -2157)
(5256, -8040, -2058)
(5313, -8118, -1959)
(5370, -8196, -1860)
(5427, -8274, -1761)
(5484, -8352, -1662)
(5541, -8430, -1563)
(5598, -8508, -1464)
(5655, -8586, -1365)
(5712, -8664, -1266)
(5769, -8742, -1167)
(5826, -8820, -1068)
(5883, -8898, -969)
(5940, -8976, -870)
(5997, -9054, -771)
(6054, -9132, -672)
(6111, -9210, -573)
(6168, -9288, -474)
(6225, -9366, -375)
(6282, -9444, -276)
(6339, -9522, -177)
(6396, -9600, -78)
(6453, -9678, 21)
(6510, -9756, 120)
(6567, -9834, 219)
(6624, -9912, 318)
(6681, -9990, 417)
(6738, -10068, 516)
(6795, -10146, 615)
(6852, -10224, 714)
(6909, -10302, 813)
(6966, -10380, 912)
(7023, -10458, 1011)
(7080, -10536, 1110)
(7137, -10614, 1209)
(7194, -10692, 1308)
(7251, -10770, 1407)
(7308, -10848, 1506)
(7365, -10926, 1605)
(7422, -11004, 1704)
(7479, -11082, 1803)
(7536, -11160, 1902)
(7593, -11238, 2001)
(7650, -11316, 2100)
(7707, -11394, 2199)
(7764, -11472, 2298)
(7821, -11550, 2397)
(7878, -11628, 2496)
(7935, -11706, 2595)
(7992, -11784, 2694)
(8049, -11862, 2793)
(8106, -11940, 2892)
(8163, -12018, 2991)
(8220, -12096, 3090)
(8277, -12174, 3189)
(8334, -12252, 3288)
(8391, -12330, 3387)
(8448, -12408, 3486)
(8505, -12486, 3585)
(8562, -12564, 3684)
(8619, -12642, 3783)
(8676, -12720, 3882)
(8733, -12798, 3981)
(3041, -4998, -5770)
(3098, -5076, -5671)
(3155, -5154, -5572)
(3212, -5232, -5473)
(3269, -5310, -5374)
(3326, -5388, -5275)
(3383, -5466, -5176)
(3440, -5544, -5077)
(3497, -5622, -4978)
(3554, -5700, -4879)
(3611, -5778, -4780)
(3668, -5856, -4681)
(3725, -5934, -4582)
(3782, -6012, -4483)
(3839, -6090, -4384)
(3896, -6168, -4285)
(3953, -6246, -4186)
(4010, -6324, -4087)
(4067, -6402, -3988)
(4124, -6480, -3889)
(4181, -6558, -3790)
(4238, -6636, -3691)
(4295, -6714, -3592)
(4352, -6792, -3493)
(4409, -6870, -3394)
(4466, -6948, -3295)
(4523, -7026, -3196)
(4580, -7104, -3097)
(4637, -7182, -2998)
(4694, -7260, -2899)
(4751, -7338, -2800)
(4808, -7416, -2701)
(4865, -7494, -2602)
(4922, -7572, -2503)
(4979, -7650, -2404)
(5036, -7728, -2305)
(5093, -7806, -2206)
(5150, -7884, -2107)
(5207, -7962, -2008)
(5264, -8040, -1909)
(5321, -8118, -1810)
(5378, -8196, -1711)
(5435, -8274, -1612)
(5492, -8352, -1513)
(5549, -8430, -1414)
(5606, -8508, -1315)
(5663, -8586, -1216)
(5720, -8664, -1117)
(5777, -8742, -1018)
(5834, -8820, -919)
(5891, -8898, -820)
(5948, -8976, -721)
(6005, -9054, -622)
(6062, -9132, -523)
(6119, -9210, -424)
(6176, -9288, -325)
(6233, -9366, -226)
(6290, -9444, -127)
(6347, -9522, -28)
(6404, -9600, 71)
(6461, -9678, 170)
(6518, -9756, 269)
(6575, -9834, 368)
(6632, -9912, 467)
(6689, -9990, 566)
(6746, -10068, 665)
(6803, -10146, 764)
(6860, -10224, 863)
(6917, -10302, 962)
(6974, -10380, 1061)
(7031, -10458, 1160)
(7088, -10536, 1259)
(7145, -10614, 1358)
(7202, -10692, 1457)
(7259, -10770, 1556)
(7316, -10848, 1655)
(7373, -10926, 1754)
(7430, -11004, 1853)
(7487, -11082, 1952)
(7544, -11160, 2051)
(7601, -11238, 2150)
(7658, -11316, 2249)
(7715, -11394, 2348)
(7772, -11472, 2447)
(7829, -11550, 2546)
(7886, -11628, 2645)
(7943, -11706, 2744)
(8000, -11784, 2843)
(8057, -11862, 2942)
(8114, -11940, 3041)
(8171, -12018, 3140)
(8228, -12096, 3239)
(8285, -12174, 3338)
(8342, -12252, 3437)
(8399, -12330, 3536)
(8456, -12408, 3635)
(8513, -12486, 3734)
(8570, -12564, 3833)
(8627, -12642, 3932)
(8684, -12720, 4031)
(2992, -4920, -5720)
(3049, -4998, -5621)
(3106, -5076, -5522)
(3163, -5154, -5423)
(3220, -5232, -5324)
(3277, -5310, -5225)
(3334, -5388, -5126)
(3391, -5466, -5027)
(3448, -5544, -4928)
(3505, -5622, -4829)
(3562, -5700, -4730)
(3619, -5778, -4631)
(3676, -5856, -4532)
(3733, -5934, -4433)
(3790, -6012, -4334)
(3847, -6090, -4235)
(3904, -6168, -4136)
(3961, -6246, -4037)
(4018, -6324, -3938)
(4075, -6402, -3839)
(4132, -6480, -3740)
(4189, -6558, -3641)
(4246, -6636, -3542)
(4303, -6714, -3443)
(4360, -6792, -3344)
(4417, -6870, -3245)
(4474, -6948, -3146)
(4531, -7026, -3047)
(4588, -7104, -2948)
(4645, -7182, -2849)
(4702, -7260, -2750)
(4759, -7338, -2651)
(4816, -7416, -2552)
(4873, -7494, -2453)
(4930, -7572, -2354)
(4987, -7650, -2255)
(5044, -7728, -2156)
(5101, -7806, -2057)
(5158, -7884, -1958)
(5215, -7962, -1859)
(5272, -8040, -1760)
(5329, -8118, -1661)
(5386, -8196, -1562)
(5443, -8274, -1463)
(5500, -8352, -1364)
(5557, -8430, -1265)
(5614, -8508, -1166)
(5671, -8586, -1067)
(5728, -8664, -968)
(5785, -8742, -869)
(5842, -8820, -770)
(5899, -8898, -671)
(5956, -8976, -572)
(6013, -9054, -473)
(6070, -9132, -374)
(6127, -9210, -275)
(6184, -9288, -176)
(6241, -9366, -77)
(6298, -9444, 22)
(6355, -9522, 121)
(6412, -9600, 220)
(6469, -9678, 319)
(6526, -9756, 418)
(6583, -9834, 517)
(6640, -9912, 616)
(6697, -9990, 715)
(6754, -10068, 814)
(6811, -10146, 913)
(6868, -10224, 1012)
(6925, -10302, 1111)
(6982, -10380, 1210)
(7039, -10458, 1309)
(7096, -10536, 1408)
(7153, -10614, 1507)
(7210, -10692, 1606)
(7267, -10770, 1705)
(7324, -10848, 1804)
(7381, -10926, 1903)
(7438, -11004, 2002)
(7495, -11082, 2101)
(7552, -11160, 2200)
(7609, -11238, 2299)
(7666, -11316, 2398)
(7723, -11394, 2497)
(7780, -11472, 2596)
(7837, -11550, 2695)
(7894, -11628, 2794)
(7951, -11706, 2893)
(8008, -11784, 2992)
(8065, -11862, 3091)
(8122, -11940, 3190)
(8179, -12018, 3289)
(8236, -12096, 3388)
(8293, -12174, 3487)
(8350, -12252, 3586)
(8407, -12330, 3685)
(8464, -12408, 3784)
(8521, -12486, 3883)
(8578, -12564, 3982)
(8635, -12642, 4081)
(2943, -4842, -5670)
(3000, -4920, -5571)
(3057, -4998, -5472)
(3114, -5076, -5373)
(3171, -5154, -5274)
(3228, -5232, -5175)
(3285, -5310, -5076)
(3342, -5388, -4977)
(3399, -5466, -4878)
(3456, -5544, -4779)
(3513, -5622, -4680)
(3570, -5700, -4581)
(3627, -5778, -4482)
(3684, -5856, -4383)
(3741, -5934, -4284)
(3798, -6012, -4185)
(3855, -6090, -4086)
(3912, -6168, -3987)
(3969, -6246, -3888)
(4026, -6324, -3789)
(4083, -6402, -3690)
(4140, -6480, -3591)
(4197, -6558, -3492)
(4254, -6636, -3393)
(4311, -6714, -3294)
(4368, -6792, -3195)
(4425, -6870, -3096)
(4482, -6948, -2997)
(4539, -7026, -2898)
(4596, -7104, -2799)
(4653, -7182, -2700)
(4710, -7260, -2601)
(4767, -7338, -2502)
(4824, -7416, -2403)
(4881, -7494, -2304)
(4938, -7572, -2205)
(4995, -7650, -2106)
(5052, -7728, -2007)
(5109, -7806, -1908)
(5166, -7884, -1809)
(5223, -7962, -1710)
(5280, -8040, -1611)
(5337, -8118, -1512)
(5394, -8196, -1413)
(5451, -8274, -1314)
(5508, -8352, -1215)
(5565, -8430, -1116)
(5622, -8508, -1017)
(5679, -8586, -918)
(5736, -8664, -819)
(5793, -8742, -720)
(5850, -8820, -621)
(5907, -8898, -522)
(5964, -8976, -423)
(6021, -9054, -324)
(6078, -9132, -225)
(6135, -9210, -126)
(6192, -9288, -27)
(6249, -9366, 72)
(6306, -9444, 171)
(6363, -9522, 270)
(6420, -9600, 369)
(6477, -9678, 468)
(6534, -9756, 567)
(6591, -9834, 666)
(6648, -9912, 765)
(6705, -9990, 864)
(6762, -10068, 963)
(6819, -10146, 1062)
(6876, -10224, 1161)
(6933, -10302, 1260)
(6990, -10380, 1359)
(7047, -10458, 1458)
(7104, -10536, 1557)
(7161, -10614, 1656)
(7218, -10692, 1755)
(7275, -10770, 1854)
(7332, -10848, 1953)
(7389, -10926, 2052)
(7446, -11004, 2151)
(7503, -11082, 2250)
(7560, -11160, 2349)
(7617, -11238, 2448)
(7674, -11316, 2547)
(7731, -11394, 2646)
(7788, -11472, 2745)
(7845, -11550, 2844)
(7902, -11628, 2943)
(7959, -11706, 3042)
(8016, -11784, 3141)
(8073, -11862, 3240)
(8130, -11940, 3339)
(8187, -12018, 3438)
(8244, -12096, 3537)
(8301, -12174, 3636)
(8358, -12252, 3735)
(8415, -12330, 3834)
(8472, -12408, 3933)
(8529, -12486, 4032)
(8586, -12564, 4131)
(2894, -4764, -5620)
(2951, -4842, -5521)
(3008, -4920, -5422)
(3065, -4998, -5323)
(3122, -5076, -5224)
(3179, -5154, -5125)
(3236, -5232, -5026)
(3293, -5310, -4927)
(3350, -5388, -4828)
(3407, -5466, -4729)
(3464, -5544, -4630)
(3521, -5622, -4531)
(3578, -5700, -4432)
(3635, -5778, -4333)
(3692, -5856, -4234)
(3749, -5934, -4135)
(3806, -6012, -4036)
(3863, -6090, -3937)
(3920, -6168, -3838)
(3977, -6246, -3739)
(4034, -6324, -3640)
(4091, -6402, -3541)
(4148, -6480, -3442)
(4205, -6558, -3343)
(4262, -6636, -3244)
(4319, -6714, -3145)
(4376, -6792, -3046)
(4433, -6870, -2947)
(4490, -6948, -2848)
(4547, -7026, -2749)
(4604, -7104, -2650)
(4661, -7182, -2551)
(4718, -7260, -2452)
(4775, -7338, -2353)
(4832, -7416, -2254)
(4889, -7494, -2155)
(4946, -7572, -2056)
(5003, -7650, -1957)
(5060, -7728, -1858)
(5117, -7806, -1759)
(5174, -7884, -1660)
(5231, -7962, -1561)
(5288, -8040, -1462)
(5345, -8118, -1363)
(5402, -8196, -1264)
(5459, -8274, -1165)
(5516, -8352, -1066)
(5573, -8430, -967)
(5630, -8508, -868)
(5687, -8586, -769)
(5744, -8664, -670)
(5801, -8742, -571)
(5858, -8820, -472)
(5915, -8898, -373)
(5972, -8976, -274)
(6029, -9054, -175)
(6086, -9132, -76)
(6143, -9210, 23)
(6200, -9288, 122)
(6257, -9366, 221)
(6314, -9444, 320)
(6371, -9522, 419)
(6428, -9600, 518)
(6485, -9678, 617)
(6542, -9756, 716)
(6599, -9834, 815)
(6656, -9912, 914)
(6713, -9990, 1013)
(6770, -10068, 1112)
(6827, -10146, 1211)
(6884, -10224, 1310)
(6941, -10302, 1409)
(6998, -10380, 1508)
(7055, -10458, 1607)
(7112, -10536, 1706)
(7169, -10614, 1805)
(7226, -10692, 1904)
(7283, -10770, 2003)
(7340, -10848, 2102)
(7397, -10926, 2201)
(7454, -11004, 2300)
(7511, -11082, 2399)
(7568, -11160, 2498)
(7625, -11238, 2597)
(7682, -11316, 2696)
(7739, -11394, 2795)
(7796, -11472, 2894)
(7853, -11550, 2993)
(7910, -11628, 3092)
(7967, -11706, 3191)
(8024, -11784, 3290)
(8081, -11862, 3389)
(8138, -11940, 3488)
